aX,aY,aZ,gX,gY,gZ
-0.028,0.07,0.978,-0.183,0.488,0.061
-0.029,0.069,0.976,-0.183,0.549,-0.061
-0.03,0.069,0.977,0.061,0.671,0.061
-0.029,0.069,0.977,-0.061,0.488,0.061
-0.028,0.069,0.978,0.061,0.549,0.0
-0.029,0.069,0.975,-0.061,0.671,-0.061
-0.028,0.069,0.976,-0.122,0.488,0.061
-0.03,0.07,0.978,0.0,0.549,0.0
-0.028,0.069,0.976,0.0,0.549,0.244
-0.029,0.069,0.976,-0.061,0.427,0.122
-0.029,0.069,0.978,-0.061,0.671,0.122
-0.028,0.068,0.977,-0.061,0.488,0.183
-0.03,0.07,0.976,0.0,0.549,0.122

-0.027,0.069,0.978,0.0,0.488,0.061
-0.028,0.069,0.977,-0.244,0.549,-0.061
-0.029,0.07,0.977,0.0,0.61,0.122
-0.029,0.07,0.977,-0.061,0.61,0.061
-0.029,0.069,0.976,0.0,0.671,0.0
-0.028,0.068,0.976,-0.183,0.488,0.122
-0.028,0.069,0.978,-0.183,0.732,0.061
-0.029,0.069,0.975,0.0,0.488,0.0
-0.029,0.07,0.976,0.061,0.549,0.061
-0.029,0.07,0.977,0.061,0.61,0.061
-0.029,0.069,0.977,0.0,0.671,0.0
-0.029,0.07,0.977,0.0,0.61,0.122
-0.029,0.07,0.976,-0.183,0.61,0.122
-0.029,0.069,0.976,0.0,0.549,0.061
-0.029,0.07,0.976,0.0,0.488,0.122
-0.029,0.07,0.977,0.061,0.61,0.183
-0.029,0.069,0.976,0.061,0.427,0.0
-0.029,0.069,0.976,-0.061,0.427,0.122
-0.029,0.07,0.977,-0.122,0.549,0.183
-0.028,0.07,0.977,-0.061,0.61,0.0
-0.029,0.07,0.977,0.0,0.854,0.122
-0.029,0.07,0.978,0.061,0.671,0.061
-0.029,0.069,0.977,-0.061,0.732,0.0
-0.029,0.069,0.977,-0.244,0.549,-0.061
-0.029,0.07,0.977,0.0,0.549,0.122
-0.029,0.07,0.976,-0.061,0.549,0.122
-0.028,0.069,0.977,0.0,0.549,0.061
-0.029,0.07,0.977,-0.183,0.671,-0.122
-0.03,0.07,0.977,0.061,0.549,0.183
-0.029,0.07,0.978,0.122,0.549,0.122
-0.029,0.07,0.975,0.122,0.549,0.122
-0.03,0.07,0.976,0.0,0.793,0.122
-0.029,0.07,0.978,0.061,0.488,0.061
-0.029,0.07,0.977,0.122,0.488,0.061
-0.029,0.069,0.976,0.0,0.732,0.061
-0.029,0.069,0.978,0.0,0.549,0.183
-0.029,0.069,0.977,-0.122,0.549,0.0
-0.03,0.07,0.978,0.061,0.549,0.061
-0.029,0.07,0.976,0.0,0.732,0.183
-0.029,0.07,0.977,0.0,0.427,0.122
-0.029,0.07,0.977,0.0,0.549,0.183
-0.029,0.069,0.977,0.0,0.671,0.0
-0.03,0.069,0.977,0.122,0.671,0.183
-0.029,0.069,0.978,0.183,0.732,0.061
-0.029,0.068,0.976,-0.122,0.671,0.183
-0.029,0.069,0.977,0.122,0.671,0.183
-0.03,0.069,0.977,0.061,0.61,0.0
-0.03,0.07,0.977,0.061,0.549,0.0
-0.029,0.069,0.977,0.0,0.427,0.122
-0.03,0.069,0.977,0.0,0.549,0.183
-0.029,0.07,0.977,0.0,0.61,0.183
-0.029,0.069,0.977,-0.122,0.732,0.122
-0.029,0.069,0.976,0.0,0.488,0.061
-0.029,0.069,0.977,0.0,0.732,0.0
-0.029,0.07,0.977,-0.122,0.61,0.061
-0.028,0.07,0.977,0.0,0.732,0.183
-0.03,0.069,0.977,0.061,0.549,0.061
-0.029,0.07,0.979,0.061,0.732,0.0
-0.028,0.069,0.977,-0.122,0.671,0.122
-0.029,0.07,0.976,0.061,0.549,0.122
-0.029,0.071,0.979,-0.061,0.61,0.122
-0.029,0.07,0.976,-0.122,0.732,0.061
-0.03,0.069,0.976,0.0,0.732,0.0
-0.029,0.07,0.977,0.061,0.732,0.0
-0.028,0.07,0.977,-0.244,0.549,0.061
-0.029,0.071,0.976,0.061,0.488,0.183
-0.028,0.07,0.977,0.0,0.671,0.183
-0.028,0.069,0.977,0.061,0.671,0.061
-0.03,0.07,0.976,-0.061,0.61,0.061
-0.029,0.07,0.977,-0.061,0.61,0.122
-0.029,0.07,0.978,-0.061,0.549,0.061
-0.029,0.07,0.977,-0.122,0.732,0.122
-0.029,0.07,0.977,0.0,0.61,0.244
-0.029,0.068,0.977,-0.122,0.732,0.0
-0.028,0.069,0.976,0.0,0.61,0.183
-0.028,0.07,0.978,0.0,0.549,0.122
-0.029,0.069,0.976,0.0,0.671,0.061
-0.029,0.07,0.977,0.122,0.366,0.061
-0.029,0.07,0.978,-0.122,0.671,0.061
-0.028,0.069,0.977,0.0,0.427,-0.061
-0.029,0.069,0.976,-0.183,0.549,0.0
-0.03,0.07,0.978,-0.183,0.793,0.061
-0.028,0.069,0.977,0.061,0.549,-0.061
-0.029,0.069,0.977,0.122,0.732,0.122
-0.029,0.07,0.977,0.122,0.549,0.122
-0.029,0.07,0.977,0.061,0.549,0.061
-0.029,0.069,0.976,0.0,0.549,0.061
-0.03,0.069,0.977,-0.183,0.671,0.122
-0.029,0.07,0.976,-0.183,0.671,0.061
-0.029,0.07,0.976,0.061,0.61,0.122
-0.028,0.07,0.977,0.122,0.549,0.122
-0.028,0.07,0.976,-0.244,0.549,0.061
-0.03,0.07,0.977,-0.183,0.793,0.061
-0.029,0.07,0.976,0.0,0.549,0.061
-0.029,0.07,0.978,0.0,0.61,0.122
-0.029,0.069,0.977,0.183,0.488,0.061
-0.028,0.069,0.976,0.061,0.488,0.183
-0.029,0.07,0.978,0.0,0.549,0.061
-0.029,0.07,0.977,-0.183,0.549,0.0
-0.029,0.07,0.976,-0.183,0.61,0.122
-0.029,0.07,0.977,0.0,0.549,0.061
-0.029,0.07,0.976,-0.244,0.549,0.061
-0.029,0.069,0.977,0.0,0.61,0.0
-0.029,0.07,0.978,0.122,0.427,0.122
-0.029,0.07,0.978,0.0,0.488,0.122
-0.029,0.071,0.976,-0.061,0.61,0.183
-0.029,0.07,0.976,0.061,0.549,0.183
-0.029,0.07,0.978,0.0,0.488,0.122
-0.029,0.069,0.977,-0.244,0.61,0.0
-0.029,0.07,0.976,0.061,0.671,0.183
-0.029,0.07,0.976,-0.061,0.488,0.061
-0.03,0.07,0.976,0.061,0.549,0.183
-0.029,0.069,0.976,0.061,0.732,0.122
-0.029,0.07,0.976,0.0,0.61,0.122
-0.029,0.07,0.976,0.244,0.488,0.061
-0.03,0.071,0.976,0.061,0.488,0.122
-0.028,0.069,0.977,-0.061,0.61,0.183
-0.03,0.07,0.978,-0.061,0.671,0.122
-0.03,0.07,0.977,0.122,0.671,0.061

-0.029,0.069,0.977,0.061,0.366,0.061
-0.029,0.07,0.977,0.061,0.61,0.0
-0.03,0.07,0.976,-0.122,0.549,0.061
-0.029,0.071,0.978,0.061,0.793,0.061
-0.028,0.069,0.977,0.0,0.488,-0.061
-0.029,0.069,0.977,-0.122,0.427,0.0
-0.029,0.07,0.976,0.061,0.427,0.122
-0.029,0.069,0.976,0.0,0.549,0.183
-0.03,0.07,0.976,-0.183,0.549,0.061
-0.029,0.069,0.977,-0.061,0.549,0.061
-0.03,0.069,0.976,0.0,0.488,0.122
-0.029,0.07,0.975,0.122,0.549,0.061
-0.029,0.07,0.977,0.0,0.61,0.061
-0.03,0.07,0.976,0.061,0.488,0.061
-0.029,0.069,0.977,-0.122,0.732,0.183
-0.029,0.07,0.977,0.0,0.61,-0.122
-0.029,0.069,0.977,-0.122,0.488,0.061
-0.029,0.069,0.977,-0.183,0.732,0.061
-0.029,0.069,0.976,-0.061,0.732,0.0
-0.029,0.069,0.977,-0.061,0.61,0.183
-0.029,0.07,0.977,0.061,0.61,0.122
-0.029,0.07,0.977,0.0,0.61,0.061
-0.029,0.069,0.976,0.061,0.61,0.122
-0.029,0.07,0.977,0.061,0.488,0.122
-0.029,0.069,0.976,-0.122,0.549,0.183
-0.029,0.07,0.977,0.244,0.488,0.122
-0.03,0.069,0.977,-0.061,0.671,0.122
-0.03,0.07,0.975,0.0,0.671,0.061
-0.03,0.071,0.976,0.183,0.671,0.061
-0.029,0.071,0.976,0.0,0.671,0.0
-0.029,0.07,0.976,0.0,0.549,0.122
-0.03,0.07,0.978,0.061,0.61,0.0
-0.029,0.069,0.977,0.0,0.793,0.061
-0.03,0.07,0.977,0.061,0.549,0.122
-0.029,0.069,0.977,0.244,0.427,0.122
-0.03,0.069,0.975,-0.122,0.732,0.0
-0.028,0.07,0.976,-0.244,0.549,0.061
-0.028,0.07,0.976,-0.122,0.671,0.061
-0.029,0.07,0.978,0.061,0.61,0.061
-0.029,0.07,0.977,0.122,0.549,0.061
-0.03,0.069,0.977,0.061,0.488,0.061
-0.028,0.07,0.977,0.0,0.61,0.244
-0.029,0.07,0.975,-0.061,0.793,0.244
-0.028,0.07,0.977,0.0,0.61,0.122
-0.03,0.07,0.978,-0.061,0.671,0.0
-0.029,0.07,0.975,-0.122,0.732,0.183
-0.029,0.069,0.977,0.122,0.671,0.061
-0.03,0.07,0.977,-0.061,0.61,0.183
-0.029,0.07,0.978,0.0,0.671,0.061
-0.029,0.069,0.976,0.0,0.671,0.0
-0.03,0.07,0.975,0.122,0.549,0.061
-0.03,0.07,0.978,0.122,0.671,0.122
-0.029,0.071,0.977,0.0,0.671,0.122
-0.03,0.069,0.976,-0.061,0.61,0.061
-0.03,0.07,0.976,0.0,0.549,0.0
-0.029,0.07,0.975,0.0,0.61,0.183
-0.029,0.07,0.976,0.244,0.549,0.061
-0.029,0.07,0.977,0.0,0.671,0.122
-0.029,0.07,0.977,-0.122,0.61,0.122
-0.029,0.07,0.977,0.061,0.732,0.061
-0.029,0.07,0.977,-0.122,0.427,0.122
-0.029,0.07,0.977,0.0,0.549,0.061
-0.03,0.069,0.976,-0.183,0.732,0.0
-0.029,0.069,0.977,0.061,0.427,0.061
-0.029,0.069,0.977,0.061,0.61,-0.122
-0.029,0.069,0.977,0.061,0.549,0.061
-0.029,0.07,0.977,0.0,0.549,0.061
-0.03,0.069,0.977,0.061,0.549,0.122
-0.03,0.07,0.977,0.0,0.427,0.0
-0.029,0.071,0.977,0.0,0.61,0.122
-0.03,0.07,0.975,0.061,0.427,0.061
-0.029,0.071,0.978,-0.183,0.488,-0.061
-0.029,0.07,0.976,-0.366,0.732,0.061
-0.029,0.07,0.977,-0.122,0.427,0.0
-0.029,0.069,0.976,0.0,0.549,0.061
-0.029,0.07,0.977,-0.305,0.793,-0.061
-0.029,0.069,0.976,0.0,0.61,0.122
-0.029,0.069,0.978,-0.061,0.427,0.122
-0.029,0.07,0.977,0.061,0.61,0.122
-0.03,0.07,0.976,0.0,0.488,0.122
-0.03,0.07,0.977,0.061,0.61,0.122
-0.03,0.071,0.977,-0.061,0.549,-0.122
-0.028,0.07,0.977,-0.122,0.732,-0.122
-0.03,0.069,0.977,-0.061,0.549,0.0
-0.029,0.069,0.977,-0.122,0.366,-0.061
-0.03,0.069,0.977,-0.244,0.732,-0.061
-0.03,0.07,0.977,-0.183,0.549,-0.061
-0.03,0.071,0.977,-0.122,0.549,0.122
-0.03,0.07,0.977,-0.061,0.61,0.122
-0.03,0.07,0.976,-0.061,0.549,0.122
-0.03,0.07,0.976,-0.061,0.61,0.0
-0.029,0.071,0.977,0.0,0.427,0.0
-0.03,0.071,0.978,0.0,0.732,0.0
-0.029,0.07,0.977,-0.183,0.488,0.122
-0.03,0.069,0.978,-0.061,0.488,0.122
-0.03,0.069,0.977,-0.183,0.793,0.122
-0.029,0.071,0.977,-0.061,0.427,0.183
-0.03,0.071,0.976,0.061,0.488,0.183
-0.03,0.07,0.976,0.061,0.671,0.061
-0.03,0.071,0.977,0.061,0.366,0.122
-0.028,0.07,0.976,0.0,0.427,0.061
-0.03,0.07,0.977,-0.061,0.488,0.122
-0.029,0.069,0.976,-0.122,0.488,0.061
-0.03,0.07,0.977,-0.061,0.549,0.183
-0.029,0.069,0.977,0.0,0.488,0.183
-0.03,0.071,0.977,0.061,0.61,0.061
-0.03,0.069,0.976,-0.122,0.61,0.122
-0.03,0.07,0.977,0.0,0.549,0.061
-0.03,0.07,0.977,-0.244,0.61,0.122
-0.03,0.07,0.977,0.0,0.427,0.183
-0.029,0.07,0.976,0.061,0.549,0.183
-0.03,0.07,0.977,-0.183,0.61,0.0
-0.029,0.069,0.977,-0.122,0.488,0.122
-0.029,0.069,0.977,-0.061,0.549,0.122
-0.03,0.07,0.977,0.0,0.488,0.0
-0.029,0.07,0.977,0.0,0.305,0.122
-0.029,0.07,0.977,0.061,0.488,0.122
-0.03,0.071,0.976,0.0,0.61,0.0
-0.029,0.07,0.977,0.0,0.549,0.122

-0.03,0.07,0.977,-0.122,0.671,0.122
-0.029,0.07,0.977,-0.061,0.671,0.061
-0.03,0.071,0.976,-0.061,0.488,0.122
-0.029,0.07,0.976,-0.061,0.549,0.122
-0.03,0.07,0.978,-0.122,0.549,0.122
-0.03,0.07,0.977,-0.183,0.61,0.061
-0.029,0.071,0.977,0.0,0.732,0.061
-0.029,0.07,0.977,0.122,0.366,0.061
-0.03,0.07,0.977,-0.122,0.549,0.122
-0.029,0.071,0.977,0.061,0.549,0.122
-0.03,0.07,0.977,-0.061,0.427,0.183
-0.03,0.071,0.977,-0.061,0.366,0.183
-0.029,0.07,0.977,0.061,0.488,0.244
-0.029,0.07,0.977,-0.061,0.549,0.061
-0.029,0.069,0.977,0.0,0.427,0.183
-0.029,0.069,0.976,0.122,0.671,0.061
-0.029,0.071,0.977,0.0,0.732,0.061
-0.029,0.07,0.977,-0.122,0.671,0.061
-0.03,0.069,0.976,0.061,0.61,0.0
-0.029,0.07,0.977,0.061,0.61,0.122
-0.029,0.07,0.976,-0.061,0.549,-0.122
-0.029,0.07,0.977,0.061,0.671,0.061
-0.03,0.07,0.976,-0.061,0.61,0.122
-0.029,0.07,0.976,0.0,0.549,0.244
-0.029,0.071,0.976,-0.061,0.549,0.0
-0.029,0.07,0.977,-0.061,0.549,0.122
-0.03,0.069,0.976,-0.183,0.793,0.122
-0.029,0.07,0.977,0.061,0.61,0.061
-0.028,0.069,0.977,0.0,0.61,0.061
-0.03,0.07,0.978,-0.183,0.671,0.122
-0.029,0.07,0.976,-0.061,0.488,0.061
-0.029,0.07,0.976,-0.183,0.61,0.122
-0.03,0.07,0.977,-0.122,0.488,0.0
-0.029,0.07,0.976,-0.122,0.488,0.0
-0.029,0.07,0.977,-0.122,0.61,0.0
-0.029,0.07,0.978,0.0,0.61,0.122
-0.028,0.069,0.976,-0.122,0.732,-0.061
-0.029,0.07,0.977,-0.061,0.61,0.061
-0.029,0.07,0.977,-0.061,0.61,0.0
-0.03,0.071,0.976,-0.061,0.732,0.061
-0.03,0.07,0.977,0.0,0.61,-0.061
-0.03,0.07,0.976,0.0,0.61,0.061
-0.029,0.07,0.977,0.0,0.488,0.183
-0.029,0.07,0.977,-0.122,0.549,0.122
-0.029,0.07,0.978,-0.061,0.488,0.061
-0.029,0.07,0.978,0.0,0.366,0.122
-0.029,0.07,0.977,-0.183,0.732,0.183
-0.029,0.07,0.976,-0.183,0.427,0.061
-0.03,0.069,0.977,-0.061,0.793,0.061
-0.03,0.07,0.976,-0.183,0.671,0.061
-0.03,0.071,0.977,-0.061,0.61,0.061
-0.03,0.07,0.977,0.0,0.549,0.122
-0.029,0.07,0.976,-0.061,0.488,0.0
-0.029,0.07,0.977,-0.122,0.671,0.183
-0.03,0.07,0.977,0.0,0.488,0.061
-0.029,0.071,0.977,0.061,0.427,0.122
-0.029,0.07,0.976,-0.061,0.61,0.061
-0.029,0.07,0.976,0.0,0.732,0.183
-0.029,0.07,0.977,-0.122,0.732,0.122
-0.03,0.069,0.977,-0.061,0.549,0.061
-0.029,0.07,0.977,-0.122,0.61,0.061
-0.029,0.07,0.976,-0.061,0.366,0.061
-0.029,0.07,0.977,0.061,0.549,0.061
-0.03,0.071,0.977,0.0,0.488,0.0
-0.03,0.07,0.977,0.0,0.732,0.061
-0.03,0.07,0.977,15.503,0.549,0.183
-0.029,0.07,0.978,-0.122,0.61,0.122
-0.029,0.07,0.977,0.0,0.732,-0.061
-0.03,0.07,0.977,0.122,0.61,0.122
-0.029,0.07,0.976,0.0,0.61,0.061
-0.03,0.071,0.977,-0.061,0.305,-0.061
-0.03,0.071,0.975,-0.061,0.671,0.122
-0.03,0.072,0.976,-0.061,0.427,0.122
-0.03,0.07,0.976,-0.183,0.671,0.061
-0.029,0.07,0.977,-0.061,0.488,0.061
-0.03,0.071,0.977,-0.061,0.488,0.122
-0.03,0.069,0.976,-0.183,0.732,0.0
-0.029,0.069,0.976,-0.061,0.488,0.061
-0.03,0.07,0.977,0.0,0.671,0.0
-0.03,0.07,0.976,0.0,0.549,0.0
-0.03,0.07,0.977,-0.122,0.732,0.061
-0.03,0.07,0.977,0.122,0.61,0.061
-0.029,0.07,0.977,0.0,0.427,0.061
-0.029,0.071,0.977,0.0,0.671,0.0
-0.03,0.07,0.977,-0.122,0.488,0.061
-0.029,0.07,0.977,-0.061,0.427,-0.061
-0.03,0.07,0.976,-0.244,0.732,0.0
-0.03,0.069,0.977,-0.061,0.427,0.122
-0.03,0.07,0.976,0.0,0.427,0.122
-0.03,0.071,0.978,0.0,0.549,0.061
-0.03,0.07,0.977,-0.061,0.549,0.061
-0.029,0.069,0.977,0.061,0.549,0.244
-0.029,0.071,0.977,0.0,0.549,0.0
-0.03,0.07,0.977,-0.244,0.671,0.061
-0.029,0.071,0.977,-0.183,0.61,0.061
-0.029,0.07,0.977,-0.061,0.488,0.122
-0.03,0.07,0.976,-0.183,0.732,0.061
-0.029,0.07,0.976,-0.122,0.671,0.0
-0.029,0.071,0.977,0.061,0.671,0.122
-0.03,0.07,0.977,0.122,0.61,-0.061
-0.029,0.07,0.978,-0.061,0.671,0.122
-0.031,0.07,0.976,0.0,0.793,0.122
-0.029,0.071,0.978,-0.183,0.549,0.061
-0.029,0.07,0.976,-0.122,0.488,0.122
-0.029,0.07,0.976,0.061,0.549,0.061
-0.029,0.07,0.975,0.0,0.549,0.061
-0.029,0.069,0.976,-0.061,0.488,0.0
-0.03,0.07,0.976,0.0,0.549,0.0
-0.03,0.07,0.977,-0.061,0.488,0.061
-0.029,0.071,0.977,0.0,0.61,0.183
-0.029,0.071,0.976,-0.061,0.671,0.061
-0.029,0.071,0.977,0.0,0.61,0.0
-0.029,0.07,0.977,-0.122,0.549,0.244
-0.029,0.07,0.977,0.061,0.61,0.061
-0.029,0.07,0.978,0.061,0.488,0.0
-0.029,0.07,0.977,0.061,0.488,0.061
-0.029,0.071,0.977,-0.122,0.488,0.0
-0.029,0.07,0.976,-0.061,0.488,15.564
-0.029,0.07,0.977,0.0,0.488,0.061

-0.029,0.07,0.976,0.0,0.61,0.061
-0.029,0.069,0.978,-0.061,0.61,0.061
-0.029,0.07,0.976,0.122,0.488,0.122
-0.028,0.07,0.977,-0.122,0.427,0.122
-0.028,0.071,0.978,-0.183,0.549,0.122
-0.03,0.071,0.977,0.061,0.61,0.0
-0.029,0.069,0.978,0.0,0.427,-0.061
-0.029,0.069,0.976,-0.122,0.549,0.0
-0.03,0.07,0.976,-0.122,0.854,0.183
-0.03,0.07,0.977,-0.122,0.61,0.061
-0.028,0.07,0.977,-0.122,0.427,0.061
-0.03,0.071,0.977,-0.122,0.732,0.122
-0.03,0.07,0.977,0.0,0.671,0.061
-0.03,0.07,0.977,-0.061,0.488,0.122
-0.03,0.07,0.976,0.0,0.427,0.122
-0.03,0.07,0.977,0.0,0.427,0.0
-0.03,0.071,0.976,-0.061,0.488,0.061
-0.03,0.07,0.977,-0.122,0.549,-0.061
-0.03,0.07,0.976,-0.244,0.671,0.122
-0.029,0.07,0.976,-0.061,0.671,0.122
-0.029,0.07,0.977,0.0,0.671,0.244
-0.029,0.07,0.977,0.0,0.732,0.183
-0.028,0.07,0.974,0.0,0.549,0.122
-0.03,0.07,0.976,-0.122,0.549,0.0
-0.03,0.071,0.977,0.122,0.549,0.061
-0.029,0.07,0.976,0.0,0.488,0.183
-0.03,0.07,0.976,-0.122,0.488,0.061
-0.03,0.069,0.977,-0.183,0.671,0.122
-0.03,0.071,0.977,-0.061,0.61,0.122
-0.029,0.07,0.976,0.0,0.61,0.061
-0.029,0.071,0.976,-0.061,0.732,0.122
-0.029,0.07,0.977,0.0,0.549,0.061
-0.03,0.07,0.978,-0.183,0.549,0.122
-0.03,0.07,0.977,-0.122,0.488,0.183
-0.03,0.07,0.977,-0.061,0.549,0.061
-0.03,0.071,0.976,0.0,0.549,0.122
-0.029,0.071,0.978,0.061,0.427,0.061
-0.03,0.07,0.977,-0.183,0.549,0.122
-0.03,0.07,0.977,-0.122,0.488,0.061
-0.03,0.071,0.977,0.061,0.549,0.122
-0.03,0.07,0.976,-0.061,0.549,0.122
-0.029,0.07,0.977,0.061,0.549,0.061
-0.029,0.071,0.977,0.061,0.427,0.183
-0.03,0.07,0.977,0.061,0.488,0.0
-0.029,0.071,0.977,-0.061,0.61,0.122
-0.03,0.071,0.976,-0.244,0.549,0.061
-0.029,0.071,0.977,0.061,0.61,0.061
-0.029,0.071,0.977,0.0,0.793,0.183
-0.029,0.07,0.978,0.0,0.488,0.061
-0.03,0.07,0.976,-0.061,0.61,-0.061
-0.029,0.07,0.977,-0.061,0.732,0.122
-0.03,0.07,0.977,0.0,0.549,0.183
-0.03,0.07,0.977,0.0,0.61,0.061
-0.029,0.07,0.977,-0.061,0.488,0.061
-0.029,0.07,0.976,-0.122,0.366,0.0
-0.029,0.07,0.977,0.0,0.366,0.061
-0.03,0.071,0.975,0.0,0.61,0.0
-0.03,0.07,0.976,-0.244,0.61,-0.183
-0.03,0.07,0.976,-0.061,0.549,0.0
-0.029,0.07,0.977,0.0,0.488,-0.061
-0.03,0.07,0.977,-0.305,0.61,0.0
-0.029,0.071,0.976,-0.061,0.488,0.061
-0.031,0.069,0.977,-0.061,0.427,0.183
-0.03,0.07,0.977,-0.122,0.488,0.122
-0.029,0.07,0.977,-0.183,0.488,0.0
-0.029,0.07,0.977,0.0,0.549,0.122
-0.029,0.071,0.976,0.0,0.61,0.122
-0.029,0.071,0.976,0.0,0.732,0.0
-0.029,0.07,0.975,0.0,0.549,0.061
-0.029,0.07,0.977,-0.305,0.549,0.061
-0.029,0.07,0.976,0.0,0.671,0.0
-0.03,0.071,0.976,0.061,0.488,0.0
-0.029,0.071,0.978,0.183,0.488,0.122
-0.03,0.071,0.976,-0.183,0.732,0.0
-0.031,0.071,0.976,0.061,0.305,0.0
-0.03,0.071,0.978,-0.061,0.366,-0.061
-0.03,0.071,0.975,-0.061,0.488,0.0
-0.03,0.071,0.978,-0.183,0.549,0.0
-0.03,0.07,0.977,-0.244,0.427,0.061
-0.029,0.071,0.977,0.0,0.488,0.0
-0.03,0.071,0.978,-0.183,0.671,0.061
-0.029,0.07,0.978,0.0,0.549,0.122
-0.03,0.071,0.977,-0.061,0.366,0.061
-0.029,0.071,0.977,-0.122,0.488,0.061
-0.029,0.07,0.976,0.061,0.549,-0.061
-0.029,0.071,0.976,-0.061,0.549,-0.122
-0.03,0.07,0.976,-0.122,0.549,-0.061
-0.03,0.07,0.976,0.0,0.427,0.061
-0.028,0.07,0.977,0.0,0.488,0.0
-0.03,0.071,0.977,0.0,0.61,0.0
-0.029,0.07,0.977,-0.061,0.549,0.061
-0.029,0.07,0.978,0.061,0.488,0.183
-0.029,0.071,0.977,0.0,0.61,0.061
-0.03,0.07,0.977,-0.061,0.427,0.061
-0.03,0.07,0.976,-0.183,0.61,0.122
-0.03,0.071,0.976,0.0,0.549,-0.061
-0.03,0.07,0.978,-0.061,0.732,0.122
-0.03,0.071,0.977,0.0,0.427,0.122
-0.03,0.071,0.976,-0.183,0.549,0.122
-0.03,0.07,0.977,-0.183,0.549,0.0
-0.029,0.071,0.978,-0.244,0.427,-0.122
-0.03,0.07,0.977,0.0,0.488,0.061
-0.03,0.071,0.975,-0.122,0.671,0.0
-0.029,0.071,0.977,0.061,0.549,0.244
-0.028,0.071,0.977,-0.061,0.61,0.061
-0.029,0.07,0.976,-0.061,0.61,0.061
-0.03,0.07,0.976,-0.244,0.488,0.0
-0.03,0.071,0.976,0.0,0.549,0.183
-0.03,0.07,0.976,0.061,0.671,0.0
-0.03,0.07,0.976,-0.061,0.549,-0.061
-0.03,0.071,0.977,-0.061,0.549,-0.061
-0.03,0.071,0.977,0.0,0.488,0.061
-0.03,0.071,0.976,0.122,0.549,0.122
-0.029,0.072,0.976,-0.061,0.671,0.122
-0.03,0.071,0.976,0.0,0.671,0.061
-0.029,0.072,0.976,0.061,0.488,0.061
-0.029,0.07,0.977,-0.122,0.488,0.061
-0.029,0.071,0.977,-0.122,0.671,0.0
-0.03,0.071,0.976,0.0,0.61,0.122

-0.03,0.071,0.978,-0.183,0.61,0.061
-0.03,0.071,0.976,-0.427,0.549,0.122
-0.029,0.071,0.976,-0.244,0.488,0.122
-0.03,0.07,0.977,0.0,0.549,0.122
-0.03,0.07,0.977,-0.061,0.549,0.244
-0.029,0.071,0.977,-0.244,0.61,0.0
-0.03,0.071,0.977,-0.183,0.732,0.183
-0.03,0.071,0.977,-0.244,0.549,0.122
-0.03,0.07,0.976,0.0,0.61,0.122
-0.03,0.07,0.976,0.0,0.549,0.183
-0.031,0.07,0.977,-0.122,0.671,0.061
-0.029,0.07,0.977,0.061,0.488,0.0
-0.03,0.071,0.977,-0.183,0.61,0.061
-0.03,0.071,0.977,0.0,0.61,0.0
-0.029,0.071,0.979,0.0,0.61,0.122
-0.03,0.07,0.977,-0.244,0.793,0.061
-0.03,0.071,0.976,-0.183,0.61,0.061
-0.029,0.071,0.977,-0.061,0.488,0.122
-0.029,0.07,0.978,0.0,0.671,0.0
-0.029,0.07,0.977,-0.061,0.488,0.122
-0.029,0.071,0.977,-0.061,0.366,0.0
-0.03,0.071,0.975,0.061,0.549,0.122
-0.03,0.071,0.977,-0.122,0.732,0.122
-0.029,0.07,0.977,0.122,0.671,0.122
-0.03,0.071,0.975,0.061,0.427,0.0
-0.03,0.071,0.975,-0.061,0.671,0.061
-0.03,0.071,0.976,0.0,0.61,0.122
-0.03,0.071,0.977,-0.061,0.61,0.183
-0.029,0.071,0.977,-0.183,0.427,0.0
-0.03,0.071,0.978,0.122,0.549,0.122
-0.029,0.07,0.977,0.061,0.488,-0.061
-0.029,0.071,0.976,-0.122,0.61,0.183
-0.03,0.071,0.976,-0.183,0.916,0.122
-0.03,0.071,0.978,0.0,0.732,0.122
-0.03,0.07,0.977,-0.061,0.671,0.0
-0.03,0.071,0.976,-0.122,0.793,0.183
-0.03,0.071,0.977,0.0,0.61,0.061
-0.03,0.071,0.976,0.0,0.671,0.244
-0.029,0.071,0.976,0.0,0.549,0.0
-0.03,0.071,0.977,0.061,0.732,0.122
-0.03,0.07,0.977,0.183,0.61,0.0
-0.029,0.071,0.975,-0.122,0.671,0.122
-0.03,0.071,0.976,-0.244,0.671,0.122
-0.03,0.07,0.976,-0.183,0.549,0.061
-0.03,0.07,0.977,0.0,0.549,0.0
-0.03,0.071,0.976,-0.122,0.549,0.0
-0.031,0.071,0.977,0.061,0.427,0.183
-0.03,0.07,0.977,0.0,0.427,0.061
-0.03,0.071,0.976,-0.183,0.61,-0.061
-0.029,0.071,0.977,-0.183,0.305,0.122
-0.029,0.071,0.977,-0.122,0.427,0.244
-0.029,0.071,0.975,0.0,0.427,0.122
-0.029,0.071,0.977,-0.122,0.427,-0.061
-0.03,0.071,0.976,-0.183,0.488,0.061
-0.03,0.07,0.977,-0.122,0.488,0.0
-0.03,0.071,0.976,0.0,0.61,0.183
-0.029,0.071,0.977,0.122,0.488,0.0
